sid,median,mean,len,station_id,bundesland,state,lat,lng
nrw_21691848,,,4.0,21691848,nrw,Nordrhein-Westfalen,51.962505,8.15765861
nrw_21691873,7.0,6.010000000000001,3.0,21691873,nrw,Nordrhein-Westfalen,51.96392472,8.15627833
nrw_21691903,,,3.0,21691903,nrw,Nordrhein-Westfalen,51.96381277,8.15447555
nrw_21691939,,,3.0,21691939,nrw,Nordrhein-Westfalen,51.95551694,8.14493972
nrw_21691940,,,3.0,21691940,nrw,Nordrhein-Westfalen,51.95736916,8.13998555
nrw_21692002,39.84,39.84,1.0,21692002,nrw,Nordrhein-Westfalen,51.95636194,8.14031305
nrw_21692427,,,4.0,21692427,nrw,Nordrhein-Westfalen,51.99623666,8.28499916
nrw_21692488,,,4.0,21692488,nrw,Nordrhein-Westfalen,51.99808305,8.29148083
nrw_21692555,,,4.0,21692555,nrw,Nordrhein-Westfalen,51.99702722,8.28935638
nrw_21692567,,,2.0,21692567,nrw,Nordrhein-Westfalen,51.99702722,8.28935638
nrw_21692610,,,2.0,21692610,nrw,Nordrhein-Westfalen,52.00954861,8.16420611
nrw_21692622,,,2.0,21692622,nrw,Nordrhein-Westfalen,52.00888805,8.17250861
nrw_21692646,,,2.0,21692646,nrw,Nordrhein-Westfalen,52.01062222,8.16979583
nrw_21692701,,,2.0,21692701,nrw,Nordrhein-Westfalen,52.00997388,8.16711222
nrw_21692725,2.66,2.66,1.0,21692725,nrw,Nordrhein-Westfalen,52.00997388,8.16711222
nrw_21700011,,,9.0,21700011,nrw,Nordrhein-Westfalen,51.87436194,8.30777888
nrw_21700023,1.0,1.0,4.0,21700023,nrw,Nordrhein-Westfalen,51.87436194,8.30777888
nrw_21700035,,,1.0,21700035,nrw,Nordrhein-Westfalen,51.87436194,8.30777888
nrw_21700047,1.0,1.0,3.0,21700047,nrw,Nordrhein-Westfalen,51.87436194,8.30777888
nrw_218078018,,,2.0,218078018,nrw,Nordrhein-Westfalen,51.15180472,6.26460667
nrw_218085916,18.299999999999997,25.97,10.0,218085916,nrw,Nordrhein-Westfalen,51.07583083,6.23035583
nrw_218086015,,,3.0,218086015,nrw,Nordrhein-Westfalen,51.08082167,6.239425
nrw_218091217,,,1.0,218091217,nrw,Nordrhein-Westfalen,51.16427611,6.27329583
nrw_218091229,,,16.0,218091229,nrw,Nordrhein-Westfalen,51.16427611,6.27329583
nrw_218091310,,,4.0,218091310,nrw,Nordrhein-Westfalen,51.16366583,6.27411861
nrw_218091321,45.7,48.57333333333333,15.0,218091321,nrw,Nordrhein-Westfalen,51.16366583,6.27411861
nrw_218091424,0.5,0.5,2.0,218091424,nrw,Nordrhein-Westfalen,51.16298083,6.2752175
nrw_218094127,,,11.0,218094127,nrw,Nordrhein-Westfalen,51.15137889,6.29772472
nrw_218095636,,,8.0,218095636,nrw,Nordrhein-Westfalen,51.12747722,6.23870083
nrw_218095648,,,8.0,218095648,nrw,Nordrhein-Westfalen,51.12747722,6.23870083
nrw_218095715,3.7,3.677777777777778,9.0,218095715,nrw,Nordrhein-Westfalen,51.05693833,6.25266389
nrw_218095818,,,10.0,218095818,nrw,Nordrhein-Westfalen,51.05646806,6.25254889
nrw_218099630,,,8.0,218099630,nrw,Nordrhein-Westfalen,51.12684694,6.22008528
nrw_218099642,,,8.0,218099642,nrw,Nordrhein-Westfalen,51.12684694,6.22008528
nrw_218101831,,,9.0,218101831,nrw,Nordrhein-Westfalen,51.14148333,6.22056389
nrw_218129415,,,3.0,218129415,nrw,Nordrhein-Westfalen,51.11823444,6.19542138
nrw_218134113,25.299999999999997,26.228571428571428,14.0,218134113,nrw,Nordrhein-Westfalen,51.14622611,6.30946555
nrw_218139111,,,2.0,218139111,nrw,Nordrhein-Westfalen,51.06125528,6.3750725
nrw_218144325,1.1,1.3375,8.0,218144325,nrw,Nordrhein-Westfalen,51.17768083,6.16489722
nrw_218144337,,,7.0,218144337,nrw,Nordrhein-Westfalen,51.17768083,6.16489722
nrw_218145019,,,10.0,218145019,nrw,Nordrhein-Westfalen,51.06694056,6.22376361
nrw_218146711,,,8.0,218146711,nrw,Nordrhein-Westfalen,51.13810333,6.3282525000000005
nrw_218146917,,,7.0,218146917,nrw,Nordrhein-Westfalen,51.14053444,6.32718277
nrw_218147119,,,8.0,218147119,nrw,Nordrhein-Westfalen,51.14153111,6.32435139
nrw_218147612,,,10.0,218147612,nrw,Nordrhein-Westfalen,51.13833,6.33147056
nrw_218148811,,,14.0,218148811,nrw,Nordrhein-Westfalen,51.15175416,6.29956222
nrw_218149013,,,9.0,218149013,nrw,Nordrhein-Westfalen,51.11922833,6.2577574999999985
nrw_218149116,,,1.0,218149116,nrw,Nordrhein-Westfalen,51.11886027,6.27587194
nrw_218149517,0.5,0.5599999999999999,10.0,218149517,nrw,Nordrhein-Westfalen,51.03915694,6.29470417
nrw_218149712,,,8.0,218149712,nrw,Nordrhein-Westfalen,51.03870306,6.29142083
nrw_218151214,,,7.0,218151214,nrw,Nordrhein-Westfalen,51.11557833,6.26974861
nrw_218151410,,,3.0,218151410,nrw,Nordrhein-Westfalen,51.12069944,6.26834611
nrw_218151718,,,25.0,218151718,nrw,Nordrhein-Westfalen,51.15160111,6.29643917
nrw_218151810,,,36.0,218151810,nrw,Nordrhein-Westfalen,51.15185833,6.29628111
nrw_218152012,,,27.0,218152012,nrw,Nordrhein-Westfalen,51.15231111,6.29681222
nrw_218152310,0.8,0.8,2.0,218152310,nrw,Nordrhein-Westfalen,51.15160972,6.29642417
nrw_218152413,5.1,5.137499999999999,16.0,218152413,nrw,Nordrhein-Westfalen,51.15210861,6.29660972
nrw_218153715,1.1,1.1,1.0,218153715,nrw,Nordrhein-Westfalen,51.17368889,6.29361583
nrw_218154215,,,8.0,218154215,nrw,Nordrhein-Westfalen,51.17339278,6.29326111
nrw_218155219,,,1.0,218155219,nrw,Nordrhein-Westfalen,51.18202361,6.27027306
nrw_218156315,,,1.0,218156315,nrw,Nordrhein-Westfalen,51.18203361,6.27031556
nrw_218157113,,,10.0,218157113,nrw,Nordrhein-Westfalen,51.16870083,6.30585388
nrw_218158816,,,6.0,218158816,nrw,Nordrhein-Westfalen,51.11677806,6.26297583
nrw_218162819,,,1.0,218162819,nrw,Nordrhein-Westfalen,51.17453806,6.10928583
nrw_218169620,,,6.0,218169620,nrw,Nordrhein-Westfalen,51.03586694,6.30451083
nrw_218173519,,,9.0,218173519,nrw,Nordrhein-Westfalen,51.11646111,6.26518083
nrw_218173611,,,12.0,218173611,nrw,Nordrhein-Westfalen,51.11878111,6.26861667
nrw_218174846,,,9.0,218174846,nrw,Nordrhein-Westfalen,51.04979583,6.42637778
nrw_218175917,,,4.0,218175917,nrw,Nordrhein-Westfalen,51.03978306,6.29687889
nrw_218178116,,,8.0,218178116,nrw,Nordrhein-Westfalen,51.14008722,6.32178972
nrw_218178311,,,6.0,218178311,nrw,Nordrhein-Westfalen,51.13794222,6.32317222
nrw_218178414,0.5,0.6,5.0,218178414,nrw,Nordrhein-Westfalen,51.13978639,6.32515278
nrw_218178621,,,5.0,218178621,nrw,Nordrhein-Westfalen,51.14521472,6.29486778
nrw_218178712,,,11.0,218178712,nrw,Nordrhein-Westfalen,51.14472361,6.30008694
nrw_218178724,45.0,44.48888888888889,9.0,218178724,nrw,Nordrhein-Westfalen,51.14472361,6.30008694
nrw_218178815,,,10.0,218178815,nrw,Nordrhein-Westfalen,51.15531417,6.28782639
nrw_218178920,42.15,39.775,8.0,218178920,nrw,Nordrhein-Westfalen,51.151095,6.29283611
nrw_218178931,30.6,29.419999999999998,5.0,218178931,nrw,Nordrhein-Westfalen,51.151095,6.29283611
nrw_218179017,36.55,38.68333333333334,6.0,218179017,nrw,Nordrhein-Westfalen,51.14924417,6.29293028
nrw_218179029,29.55,29.1125,8.0,218179029,nrw,Nordrhein-Westfalen,51.14924417,6.29293028
nrw_218179110,,,25.0,218179110,nrw,Nordrhein-Westfalen,51.16148361,6.26463472
nrw_218179212,,,10.0,218179212,nrw,Nordrhein-Westfalen,51.15068972,6.26691806
nrw_218180214,,,10.0,218180214,nrw,Nordrhein-Westfalen,51.13093278,6.26093778
nrw_218192411,,,12.0,218192411,nrw,Nordrhein-Westfalen,51.11246972,6.25760056
nrw_218194614,,,10.0,218194614,nrw,Nordrhein-Westfalen,51.16369389,6.30364222
nrw_218195412,,,13.0,218195412,nrw,Nordrhein-Westfalen,51.14914333,6.29518139
nrw_218195424,,,13.0,218195424,nrw,Nordrhein-Westfalen,51.14914333,6.29518139
nrw_218195436,,,8.0,218195436,nrw,Nordrhein-Westfalen,51.14914333,6.29518139
nrw_218195515,27.0,27.49411764705883,17.0,218195515,nrw,Nordrhein-Westfalen,51.14988806,6.2943225
nrw_218195527,25.35,27.57,10.0,218195527,nrw,Nordrhein-Westfalen,51.14988806,6.2943225
nrw_218195539,,,16.0,218195539,nrw,Nordrhein-Westfalen,51.14988806,6.2943225
nrw_218195618,,,14.0,218195618,nrw,Nordrhein-Westfalen,51.14955833,6.29678722
nrw_218195620,14.6,15.607692307692307,13.0,218195620,nrw,Nordrhein-Westfalen,51.14955833,6.29678722
nrw_218195631,,,10.0,218195631,nrw,Nordrhein-Westfalen,51.14955833,6.29678722
nrw_218195710,,,15.0,218195710,nrw,Nordrhein-Westfalen,51.15024083,6.29751972
nrw_218195722,36.7,35.92307692307692,13.0,218195722,nrw,Nordrhein-Westfalen,51.15024083,6.29751972
nrw_218195813,,,16.0,218195813,nrw,Nordrhein-Westfalen,51.14536583,6.30023556
nrw_218195825,37.8,39.09230769230769,13.0,218195825,nrw,Nordrhein-Westfalen,51.14536583,6.30023556
nrw_218195837,8.2,8.93076923076923,13.0,218195837,nrw,Nordrhein-Westfalen,51.14536583,6.30023556
nrw_218195916,,,17.0,218195916,nrw,Nordrhein-Westfalen,51.14511944,6.29736139
nrw_218195928,,,13.0,218195928,nrw,Nordrhein-Westfalen,51.14511944,6.29736139
nrw_218195930,34.15,34.166666666666664,6.0,218195930,nrw,Nordrhein-Westfalen,51.14511944,6.29736139
nrw_218196015,1.8,2.1687499999999997,16.0,218196015,nrw,Nordrhein-Westfalen,51.14597194,6.302345
nrw_218196027,,,8.0,218196027,nrw,Nordrhein-Westfalen,51.14597194,6.302345
nrw_218196520,,,5.0,218196520,nrw,Nordrhein-Westfalen,51.15220889,6.29432972
nrw_218196611,,,43.0,218196611,nrw,Nordrhein-Westfalen,51.15209833,6.29499417
nrw_218196910,,,34.0,218196910,nrw,Nordrhein-Westfalen,51.15140694,6.29466278
nrw_218197214,,,37.0,218197214,nrw,Nordrhein-Westfalen,51.15202111,6.30645417
nrw_218197226,,,12.0,218197226,nrw,Nordrhein-Westfalen,51.15202111,6.30645417
nrw_218197317,,,46.0,218197317,nrw,Nordrhein-Westfalen,51.1518225,6.30642278
nrw_218197615,,,11.0,218197615,nrw,Nordrhein-Westfalen,51.14536500000001,6.32171306
nrw_218197627,,,8.0,218197627,nrw,Nordrhein-Westfalen,51.14536500000001,6.32171306
nrw_218197810,0.8,0.9090909090909091,11.0,218197810,nrw,Nordrhein-Westfalen,51.14604528,6.32155917
nrw_218197822,,,7.0,218197822,nrw,Nordrhein-Westfalen,51.14604528,6.32155917
nrw_218199715,0.5,0.5,3.0,218199715,nrw,Nordrhein-Westfalen,51.06898694,6.44798222
nrw_218199727,,,4.0,218199727,nrw,Nordrhein-Westfalen,51.06898694,6.44798222
nrw_218199739,,,4.0,218199739,nrw,Nordrhein-Westfalen,51.06898694,6.44798222
nrw_218203317,,,6.0,218203317,nrw,Nordrhein-Westfalen,50.90769,6.43520806
nrw_218209319,,,10.0,218209319,nrw,Nordrhein-Westfalen,50.98253166,6.37207944
nrw_218218618,,,7.0,218218618,nrw,Nordrhein-Westfalen,50.97736833,6.48808694
nrw_218218722,,,1.0,218218722,nrw,Nordrhein-Westfalen,50.98266666,6.44501194
nrw_218219210,,,3.0,218219210,nrw,Nordrhein-Westfalen,51.02198861,6.37319916
nrw_218229215,79.015,78.355,4.0,218229215,nrw,Nordrhein-Westfalen,50.82191889,6.49316167
nrw_218229318,,,1.0,218229318,nrw,Nordrhein-Westfalen,50.89482194,6.45837194
nrw_218229410,,,4.0,218229410,nrw,Nordrhein-Westfalen,50.85431444,6.48135
nrw_218229422,,,1.0,218229422,nrw,Nordrhein-Westfalen,50.85431416,6.48133583
nrw_218229434,,,2.0,218229434,nrw,Nordrhein-Westfalen,50.85431416,6.48133583
nrw_218229513,,,50.0,218229513,nrw,Nordrhein-Westfalen,50.88000805,6.46995527
nrw_218235112,,,3.0,218235112,nrw,Nordrhein-Westfalen,50.9184025,6.38014944
nrw_218413518,,,9.0,218413518,nrw,Nordrhein-Westfalen,50.84034555,6.58551611
nrw_218417627,,,4.0,218417627,nrw,Nordrhein-Westfalen,50.79771805,6.51432666
nrw_218421023,2.21,6.1,9.0,218421023,nrw,Nordrhein-Westfalen,50.72059472,6.86185722
nrw_218613118,,,1.0,218613118,nrw,Nordrhein-Westfalen,50.84606528,6.30464472
nrw_218618610,,,9.0,218618610,nrw,Nordrhein-Westfalen,50.84986639,6.33974778
nrw_218618920,,,1.0,218618920,nrw,Nordrhein-Westfalen,50.85959806,6.38425806
nrw_218634316,,,4.0,218634316,nrw,Nordrhein-Westfalen,50.83722361,6.39529694
nrw_218639016,,,9.0,218639016,nrw,Nordrhein-Westfalen,50.90420306,6.26467111
nrw_218639028,,,4.0,218639028,nrw,Nordrhein-Westfalen,50.90420306,6.26467111
nrw_218639030,,,3.0,218639030,nrw,Nordrhein-Westfalen,50.90420306,6.26467111
nrw_218642817,,,5.0,218642817,nrw,Nordrhein-Westfalen,50.91363972,6.19799917
nrw_218643410,3.495,3.9499999999999997,4.0,218643410,nrw,Nordrhein-Westfalen,50.81966583,6.41023222
nrw_218643421,,,3.0,218643421,nrw,Nordrhein-Westfalen,50.81966583,6.41023222
nrw_218643615,,,4.0,218643615,nrw,Nordrhein-Westfalen,50.84298694,6.3088425
nrw_218645727,,,4.0,218645727,nrw,Nordrhein-Westfalen,50.83358611,6.23951583
nrw_218657810,,,3.0,218657810,nrw,Nordrhein-Westfalen,51.02316472,6.13958333
nrw_218657833,,,2.0,218657833,nrw,Nordrhein-Westfalen,51.02316500000001,6.1395975
nrw_218657845,0.2,1.0466666666666669,3.0,218657845,nrw,Nordrhein-Westfalen,51.02316500000001,6.1395975
nrw_218666214,,,5.0,218666214,nrw,Nordrhein-Westfalen,50.85831889,6.24243167
nrw_218673036,,,3.0,218673036,nrw,Nordrhein-Westfalen,50.94978333,6.11031694
nrw_218673048,,,3.0,218673048,nrw,Nordrhein-Westfalen,50.94978333,6.11031694
nrw_218673310,2.205,2.205,2.0,218673310,nrw,Nordrhein-Westfalen,51.07302278,6.01203667
nrw_218673917,,,7.0,218673917,nrw,Nordrhein-Westfalen,51.00978667,6.22444222
nrw_218673929,,,2.0,218673929,nrw,Nordrhein-Westfalen,51.00977777,6.22444277
nrw_218675914,,,6.0,218675914,nrw,Nordrhein-Westfalen,50.85038361,6.3109175
nrw_218676414,,,5.0,218676414,nrw,Nordrhein-Westfalen,51.13231083,6.13974472
nrw_218676529,,,8.0,218676529,nrw,Nordrhein-Westfalen,50.89912028,6.30599
nrw_218677315,,,10.0,218677315,nrw,Nordrhein-Westfalen,50.84256333,6.31739083
nrw_218677418,,,8.0,218677418,nrw,Nordrhein-Westfalen,50.84311111,6.32400806
nrw_218678125,,,3.0,218678125,nrw,Nordrhein-Westfalen,50.85225722,6.37539056
nrw_218678319,,,1.0,218678319,nrw,Nordrhein-Westfalen,50.84637417,6.39301111
nrw_218679725,,,4.0,218679725,nrw,Nordrhein-Westfalen,50.87201194,6.24331472
nrw_218679920,,,8.0,218679920,nrw,Nordrhein-Westfalen,50.90037611,6.33127889
nrw_218680119,,,5.0,218680119,nrw,Nordrhein-Westfalen,50.85699028,6.32480472
nrw_218682025,,,5.0,218682025,nrw,Nordrhein-Westfalen,50.87289000000001,6.27148111
nrw_218684216,,,10.0,218684216,nrw,Nordrhein-Westfalen,50.84610806,6.31352194
nrw_218687527,0.5,0.5,10.0,218687527,nrw,Nordrhein-Westfalen,50.84728194,6.31410806
nrw_218688611,,,10.0,218688611,nrw,Nordrhein-Westfalen,50.89212194,6.36265389
nrw_218694428,,,10.0,218694428,nrw,Nordrhein-Westfalen,50.85705028,6.36577083
nrw_218696012,,,8.0,218696012,nrw,Nordrhein-Westfalen,50.85253083,6.33313111
nrw_218696024,,,11.0,218696024,nrw,Nordrhein-Westfalen,50.85253083,6.33313111
nrw_218696115,,,6.0,218696115,nrw,Nordrhein-Westfalen,50.85244056,6.33312194
nrw_218696127,0.5,0.5,10.0,218696127,nrw,Nordrhein-Westfalen,50.85244056,6.33312194
nrw_218696310,,,10.0,218696310,nrw,Nordrhein-Westfalen,50.85526972,6.33412583
nrw_218696322,0.5,0.5,9.0,218696322,nrw,Nordrhein-Westfalen,50.85526972,6.33412583
nrw_218696553,,,1.0,218696553,nrw,Nordrhein-Westfalen,50.80520806,6.44677444
nrw_218696565,0.5,0.5,2.0,218696565,nrw,Nordrhein-Westfalen,50.80520806,6.44677444
nrw_218696644,,,9.0,218696644,nrw,Nordrhein-Westfalen,50.89978222,6.34230778
nrw_218697314,1.2,2.1555555555555554,9.0,218697314,nrw,Nordrhein-Westfalen,50.90117583,6.31166056
nrw_218697326,,,8.0,218697326,nrw,Nordrhein-Westfalen,50.90117583,6.31166056
nrw_218714725,0.2,0.3725,4.0,218714725,nrw,Nordrhein-Westfalen,50.96069778,6.45180056
nrw_218716813,,,5.0,218716813,nrw,Nordrhein-Westfalen,50.94904139,6.47416639
nrw_218725917,,,3.0,218725917,nrw,Nordrhein-Westfalen,50.95390972,6.43877222
nrw_218734414,,,4.0,218734414,nrw,Nordrhein-Westfalen,50.83751778,6.45094806
nrw_218734426,7.92,9.303333333333333,3.0,218734426,nrw,Nordrhein-Westfalen,50.83751778,6.45094806
nrw_218751746,,,2.0,218751746,nrw,Nordrhein-Westfalen,50.83694166,6.54482666
nrw_218752120,,,1.0,218752120,nrw,Nordrhein-Westfalen,51.02363306,6.31186694
nrw_218752143,,,1.0,218752143,nrw,Nordrhein-Westfalen,51.02363306,6.31186694
nrw_218757116,,,9.0,218757116,nrw,Nordrhein-Westfalen,50.87015028,6.49707
nrw_218757311,0.5,0.5,7.0,218757311,nrw,Nordrhein-Westfalen,50.94434972,6.49225972
nrw_218757323,,,8.0,218757323,nrw,Nordrhein-Westfalen,50.94434972,6.49225972
nrw_218757517,,,5.0,218757517,nrw,Nordrhein-Westfalen,50.87005222,6.49710361
nrw_218758042,,,3.0,218758042,nrw,Nordrhein-Westfalen,50.74049611,6.76205638
nrw_218758145,0.5,0.5,2.0,218758145,nrw,Nordrhein-Westfalen,50.95992139,6.3054925000000015
nrw_218758157,,,2.0,218758157,nrw,Nordrhein-Westfalen,50.95992139,6.3054925000000015
nrw_218762811,,,3.0,218762811,nrw,Nordrhein-Westfalen,50.95289778,6.46038694
nrw_218766040,,,6.0,218766040,nrw,Nordrhein-Westfalen,50.94972722,6.47551028
nrw_218795014,,,2.0,218795014,nrw,Nordrhein-Westfalen,50.95218778,6.45050056
nrw_218799834,,,1.0,218799834,nrw,Nordrhein-Westfalen,50.80727167,6.6820725
nrw_218799846,,,1.0,218799846,nrw,Nordrhein-Westfalen,50.80727167,6.6820725
nrw_218799858,,,1.0,218799858,nrw,Nordrhein-Westfalen,50.80727167,6.6820725
nrw_219078117,,,3.0,219078117,nrw,Nordrhein-Westfalen,51.07692833,6.30886333
nrw_219080215,,,2.0,219080215,nrw,Nordrhein-Westfalen,51.0656425,6.19727583
nrw_219081610,,,4.0,219081610,nrw,Nordrhein-Westfalen,51.12335416,6.2507525
nrw_219081712,,,5.0,219081712,nrw,Nordrhein-Westfalen,51.10672861,6.28792972
nrw_219081918,,,2.0,219081918,nrw,Nordrhein-Westfalen,51.05342694,6.32339861
nrw_219082212,,,6.0,219082212,nrw,Nordrhein-Westfalen,51.17892444,6.26543361
nrw_219086114,,,5.0,219086114,nrw,Nordrhein-Westfalen,51.10749944,6.35133555
nrw_219086916,,,6.0,219086916,nrw,Nordrhein-Westfalen,51.11568583,6.30069472
nrw_219086928,0.2,0.37250000000000005,4.0,219086928,nrw,Nordrhein-Westfalen,51.11568583,6.30069472
nrw_219087131,,,4.0,219087131,nrw,Nordrhein-Westfalen,51.16213861,6.23095138
nrw_219278519,,,5.0,219278519,nrw,Nordrhein-Westfalen,50.91843916,6.38058861
nrw_219278611,,,10.0,219278611,nrw,Nordrhein-Westfalen,50.92312416,6.39701777
nrw_219278714,,,10.0,219278714,nrw,Nordrhein-Westfalen,50.91402305,6.415695
nrw_219279317,,,1.0,219279317,nrw,Nordrhein-Westfalen,50.86369111,6.46701583
nrw_219279615,,,1.0,219279615,nrw,Nordrhein-Westfalen,50.94685333,6.48321194
nrw_219279718,1.02,0.7766666666666667,3.0,219279718,nrw,Nordrhein-Westfalen,50.96385055,6.42863972
nrw_219282018,0.2,0.33799999999999997,5.0,219282018,nrw,Nordrhein-Westfalen,50.95781638,6.31054194
nrw_219282316,,,5.0,219282316,nrw,Nordrhein-Westfalen,50.95358056,6.47568583
nrw_219477917,,,2.0,219477917,nrw,Nordrhein-Westfalen,50.78474333,6.57776972
nrw_219478314,53.345,51.90500000000001,4.0,219478314,nrw,Nordrhein-Westfalen,50.81293806,6.53556611
nrw_219478326,54.45,54.15333333333333,3.0,219478326,nrw,Nordrhein-Westfalen,50.81292861,6.5355525000000005
nrw_219480618,,,6.0,219480618,nrw,Nordrhein-Westfalen,50.81141861,6.58286305
nrw_219481611,,,4.0,219481611,nrw,Nordrhein-Westfalen,50.76481277,6.62459361
nrw_219482214,,,5.0,219482214,nrw,Nordrhein-Westfalen,50.68977750000001,6.86709583
nrw_219482410,,,4.0,219482410,nrw,Nordrhein-Westfalen,50.77506388,6.54501972
nrw_219482421,,,3.0,219482421,nrw,Nordrhein-Westfalen,50.77506388,6.54501972
nrw_219482433,,,4.0,219482433,nrw,Nordrhein-Westfalen,50.77506388,6.54501972
nrw_219482810,,,5.0,219482810,nrw,Nordrhein-Westfalen,50.67798305,6.86005777
nrw_219482834,,,1.0,219482834,nrw,Nordrhein-Westfalen,50.67798305,6.86005777
nrw_219483218,,,5.0,219483218,nrw,Nordrhein-Westfalen,50.80308083,6.64662583
nrw_219483619,,,2.0,219483619,nrw,Nordrhein-Westfalen,50.72691,6.82306916
nrw_219486219,,,5.0,219486219,nrw,Nordrhein-Westfalen,50.69025111,6.7987425
nrw_219487935,,,1.0,219487935,nrw,Nordrhein-Westfalen,50.68806694,6.85280277
nrw_219488411,,,3.0,219488411,nrw,Nordrhein-Westfalen,50.69179472,6.84863944
nrw_219488423,,,2.0,219488423,nrw,Nordrhein-Westfalen,50.69179472,6.84863944
nrw_219600818,,,3.0,219600818,nrw,Nordrhein-Westfalen,51.05499305,5.99051972
nrw_219600910,,,2.0,219600910,nrw,Nordrhein-Westfalen,50.93730694,6.15976277
nrw_219601215,,,1.0,219601215,nrw,Nordrhein-Westfalen,50.9270025,6.28576306
nrw_219602013,,,3.0,219602013,nrw,Nordrhein-Westfalen,50.87099694,6.42073472
nrw_219602610,,,4.0,219602610,nrw,Nordrhein-Westfalen,51.03778027,6.20680472
nrw_219602712,,,3.0,219602712,nrw,Nordrhein-Westfalen,51.04162444,5.92929194
nrw_219602815,220.89999999999998,214.9225,4.0,219602815,nrw,Nordrhein-Westfalen,51.05663527,5.91863527
nrw_219602918,,,3.0,219602918,nrw,Nordrhein-Westfalen,51.05095028,5.88641778
nrw_219603017,,,4.0,219603017,nrw,Nordrhein-Westfalen,51.00760028,5.91139472
nrw_219603110,,,3.0,219603110,nrw,Nordrhein-Westfalen,50.98050556,5.92020528
nrw_219603819,,,4.0,219603819,nrw,Nordrhein-Westfalen,50.94792388,6.0471825
nrw_219604113,,,1.0,219604113,nrw,Nordrhein-Westfalen,51.00624611,6.16580222
nrw_219604319,,,2.0,219604319,nrw,Nordrhein-Westfalen,51.01670583,6.02016694
nrw_219604514,,,1.0,219604514,nrw,Nordrhein-Westfalen,50.99346944,6.012335
nrw_219604617,,,5.0,219604617,nrw,Nordrhein-Westfalen,50.97633416,6.04094833
nrw_219604812,,,2.0,219604812,nrw,Nordrhein-Westfalen,51.01894361,6.15678472
nrw_219606614,,,5.0,219606614,nrw,Nordrhein-Westfalen,50.94977638,6.30709027
nrw_219606912,,,4.0,219606912,nrw,Nordrhein-Westfalen,50.94252527,6.03152194
nrw_219607011,,,2.0,219607011,nrw,Nordrhein-Westfalen,50.9337725,6.04353861
nrw_219607710,,,1.0,219607710,nrw,Nordrhein-Westfalen,50.93360639,6.02461694
nrw_219608210,,,4.0,219608210,nrw,Nordrhein-Westfalen,51.02187083,6.034725
nrw_219610216,,,4.0,219610216,nrw,Nordrhein-Westfalen,50.98567027,6.25556472
nrw_219610824,,,4.0,219610824,nrw,Nordrhein-Westfalen,50.96065083,6.23970694
nrw_219671011,,,6.0,219671011,nrw,Nordrhein-Westfalen,51.11473556,6.07581
nrw_219671114,,,6.0,219671114,nrw,Nordrhein-Westfalen,51.04321389,6.04564667
nrw_219671126,,,3.0,219671126,nrw,Nordrhein-Westfalen,51.04321361,6.0456325
nrw_219671138,0.545,0.545,2.0,219671138,nrw,Nordrhein-Westfalen,51.04321361,6.0456325
nrw_219671140,,,3.0,219671140,nrw,Nordrhein-Westfalen,51.04321361,6.0456325
nrw_219671813,,,6.0,219671813,nrw,Nordrhein-Westfalen,50.77862222,6.43500138
nrw_219671916,,,4.0,219671916,nrw,Nordrhein-Westfalen,50.83209527,6.18879805
nrw_219673718,62.86,63.449999999999996,3.0,219673718,nrw,Nordrhein-Westfalen,51.04219583,6.01516333
nrw_219674310,0.6749999999999999,0.9950000000000001,4.0,219674310,nrw,Nordrhein-Westfalen,50.63000944,6.84017722
nrw_219675119,,,4.0,219675119,nrw,Nordrhein-Westfalen,50.88953694,6.09735361
nrw_219675417,,,4.0,219675417,nrw,Nordrhein-Westfalen,50.78539666,6.53597944
nrw_219675429,10.115,10.0825,4.0,219675429,nrw,Nordrhein-Westfalen,50.78539666,6.53597944
nrw_219675430,,,3.0,219675430,nrw,Nordrhein-Westfalen,50.78539666,6.53597944
nrw_219675442,,,3.0,219675442,nrw,Nordrhein-Westfalen,50.78539666,6.53597944
nrw_219971614,,,4.0,219971614,nrw,Nordrhein-Westfalen,50.73045583,6.66024527
nrw_219971912,,,5.0,219971912,nrw,Nordrhein-Westfalen,50.66571888,6.74024027
nrw_219972011,132.8,130.148,5.0,219972011,nrw,Nordrhein-Westfalen,50.69175916,6.74356222
nrw_219972217,,,3.0,219972217,nrw,Nordrhein-Westfalen,50.70001777,6.62067555
nrw_219972310,,,4.0,219972310,nrw,Nordrhein-Westfalen,50.70012472,6.57093139
nrw_219972618,,,3.0,219972618,nrw,Nordrhein-Westfalen,50.66400027,6.73880861
nrw_219974214,,,5.0,219974214,nrw,Nordrhein-Westfalen,50.75331306,6.58583028
nrw_219974317,,,5.0,219974317,nrw,Nordrhein-Westfalen,50.65180722,6.68993361
nrw_219976417,16.979999999999997,19.735,4.0,219976417,nrw,Nordrhein-Westfalen,50.65402666,6.76591472
